Iter  Part1  Part2  Part3  Part4  Part5  Part6  Part7  Part8  Part9  Part10  Part11  Part12  Part13  Part14  Part15  Part16  Part17  Part18  Part19  Part20  Part21  Part22  Part23  Part24  Part25  Part26  Part27  Part28  Part29  Part30  Part31  Part32  Part33  Part34  Part35  Part36  Part37  Part38  Part39  Part40  
31   4.7627904E+00   3.2652494E+00   2.6496924E+00   3.2875008E+00   2.7227953E+00   3.3602985E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6411916E+00   3.2570726E+00   4.0395564E+00   3.3172374E+00   2.6379200E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.5852356E+00   2.8158450E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.8355328E+00   2.6435084E+00   7.1758410E+00   3.7854697E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   5.4493069E+00   3.3524013E+00   2.7669463E+00   3.3740740E+00   8.3865610E+00   2.9417763E+00   2.6240234E+00   3.8376259E+00   2.6884920E+00   3.2044208E+00   2.4932386E+00  
32   4.7627904E+00   3.2652494E+00   2.6496924E+00   3.2875008E+00   2.7227953E+00   3.3602985E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   4.0395564E+00   3.3172374E+00   2.6379200E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.5852356E+00   2.8158450E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.7248208E+00   2.6435084E+00   7.1758410E+00   3.7854697E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   5.4493069E+00   3.3524013E+00   2.7669463E+00   3.3740740E+00   8.3865610E+00   2.9417763E+00   2.6240234E+00   3.8376259E+00   2.6884920E+00   3.2044208E+00   2.4932386E+00  
33   4.7627904E+00   3.2652494E+00   2.6496924E+00   3.2875008E+00   2.7227953E+00   3.3602985E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   4.0395564E+00   3.3172374E+00   2.6379200E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.5852356E+00   2.8158450E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.7248208E+00   2.6435084E+00   7.1758410E+00   3.7854697E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   5.4493069E+00   3.3524013E+00   2.7669463E+00   3.2094885E+00   8.3865610E+00   2.9417763E+00   2.6240234E+00   3.8376259E+00   2.6884920E+00   3.2044208E+00   2.4932386E+00  
34   4.7627904E+00   3.2652494E+00   2.6496924E+00   3.2875008E+00   2.7227953E+00   3.3602985E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   4.0395564E+00   3.3172374E+00   2.6379200E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.5852356E+00   2.8158450E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.7248208E+00   2.6435084E+00   7.1758410E+00   3.7854697E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   5.4493069E+00   3.3524013E+00   2.7612620E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.6362947E+00   2.5165670E+00   2.4932386E+00  
35   4.7627904E+00   2.9491258E+00   2.6496924E+00   3.2875008E+00   2.7227953E+00   3.3602985E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   3.7286345E+00   3.3172374E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.4872182E+00   2.8158450E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.7248208E+00   2.6435084E+00   7.1758410E+00   3.7854697E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   5.4493069E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.5165670E+00   2.4932386E+00  
36   4.7627904E+00   2.6326017E+00   2.6496924E+00   3.2875008E+00   2.7227953E+00   3.3602985E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   3.7286345E+00   3.3172374E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.4872182E+00   2.8158450E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.7248208E+00   2.6435084E+00   7.1758410E+00   3.7854697E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.5165670E+00   2.4932386E+00  
37   4.7627904E+00   2.6326017E+00   2.6496924E+00   3.2875008E+00   2.6725712E+00   3.3602985E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   3.7286345E+00   3.3172374E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.4872182E+00   2.8158450E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.7248208E+00   2.6435084E+00   7.1758410E+00   3.7854697E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.5165670E+00   2.4932386E+00  
38   4.7627904E+00   2.6326017E+00   2.6496924E+00   3.2875008E+00   2.6077485E+00   3.3602985E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   3.7286345E+00   3.3172374E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.4872182E+00   2.7034406E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.7248208E+00   2.6435084E+00   7.1758410E+00   3.7854697E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.5165670E+00   2.4932386E+00  
39   4.7627904E+00   2.6326017E+00   2.6496924E+00   3.2875008E+00   2.6077485E+00   3.3421092E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   3.7286345E+00   3.3172374E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.4872182E+00   2.7034406E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.7248208E+00   2.6435084E+00   7.1758410E+00   2.6936432E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.5165670E+00   2.4932386E+00  
40   4.7627904E+00   2.6326017E+00   2.6496924E+00   3.2875008E+00   2.6077485E+00   3.2525164E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   3.7286345E+00   3.3172374E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.4872182E+00   2.7034406E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.7248208E+00   2.6435084E+00   7.1758410E+00   2.6936432E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.5165670E+00   2.4932386E+00  
41   4.7627904E+00   2.6326017E+00   2.6496924E+00   3.2875008E+00   2.6077485E+00   3.2525164E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   3.6698754E+00   3.3172374E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.4872182E+00   2.7034406E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6936432E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.5165670E+00   2.4932386E+00  
42   4.7627904E+00   2.6326017E+00   2.6496924E+00   3.2875008E+00   2.6077485E+00   3.2525164E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   2.7941954E+00   3.3172374E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.1725335E+00   2.7034406E+00   3.4391067E+00   2.2999327E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6936432E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.5165670E+00   2.4932386E+00  
43   4.7627904E+00   2.6326017E+00   2.6496924E+00   3.2875008E+00   2.6077485E+00   3.2525164E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   2.7941954E+00   2.7370618E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.1725335E+00   2.7034406E+00   3.0405051E+00   2.2999327E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6936432E+00   3.5519600E+00   2.5357152E+00   3.1800336E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.5165670E+00   2.4932386E+00  
44   4.7627904E+00   2.6326017E+00   2.6496924E+00   3.2875008E+00   2.5883969E+00   3.1502237E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   2.7941954E+00   2.7370618E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.1725335E+00   2.7034406E+00   3.0405051E+00   2.2999327E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6936432E+00   3.5519600E+00   2.5357152E+00   3.0691759E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.5165670E+00   2.4932386E+00  
45   4.7627904E+00   2.6326017E+00   2.6496924E+00   3.2875008E+00   2.5883969E+00   3.1502237E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   2.7941954E+00   2.7370618E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.1725335E+00   2.6812940E+00   3.0405051E+00   2.2999327E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6936432E+00   3.5519600E+00   2.5357152E+00   3.0691759E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.5165670E+00   2.4683741E+00  
46   4.7627904E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.5883969E+00   3.1502237E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   3.2570726E+00   2.7941954E+00   2.3612960E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.1725335E+00   2.6812940E+00   3.0405051E+00   2.2999327E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6936432E+00   3.5519600E+00   2.5357152E+00   3.0691759E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.4455605E+00   2.4683741E+00  
47   4.7627904E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.5883969E+00   3.1502237E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   2.7941954E+00   1.2702607E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   3.1091987E+00   2.6812940E+00   3.0405051E+00   2.2999327E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6936432E+00   3.5519600E+00   2.5357152E+00   3.0691759E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   3.8376259E+00   2.5762647E+00   2.4455605E+00   2.4683741E+00  
48   4.7627904E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.5044496E+00   3.1502237E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   2.7941954E+00   1.0731899E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   2.2353123E+00   2.6812940E+00   3.0405051E+00   2.2999327E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6023928E+00   3.5519600E+00   2.5357152E+00   3.0691759E+00   4.4221634E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   2.4455605E+00   2.4683741E+00  
49   4.7627904E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4822552E+00   3.1502237E+00   3.1404589E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   2.7941954E+00   1.0731899E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   2.2353123E+00   2.6413631E+00   3.0405051E+00   2.2999327E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6023928E+00   3.5519600E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6585082E+00   2.6089156E+00   3.2094885E+00   8.3865610E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   2.4455605E+00   2.4561204E+00  
50   4.7627904E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4822552E+00   3.1502237E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   2.7941954E+00   1.0731899E+00   2.5589089E+00   2.6951762E+00   3.1239183E+00   3.3139986E+00   2.2353123E+00   2.6413631E+00   3.0405051E+00   2.1643027E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6023928E+00   3.5519600E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6075343E+00   2.6089156E+00   3.2094885E+00   8.3116423E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   2.4455605E+00   2.4561204E+00  
51   4.7627904E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4822552E+00   3.1502237E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   2.7941954E+00   6.6931536E-01   2.5589089E+00   2.6951762E+00   3.1239183E+00   2.9855181E+00   2.2353123E+00   2.3998590E+00   3.0405051E+00   1.9050197E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6023928E+00   3.4022494E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6075343E+00   2.6089156E+00   3.2094885E+00   8.3116423E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   2.4455605E+00   2.4561204E+00  
52   4.7627904E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4822552E+00   3.1502237E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   2.7941954E+00   6.6931536E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   2.2127124E+00   2.2353123E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6023928E+00   3.4022494E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6075343E+00   2.6089156E+00   3.2094885E+00   4.6831886E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.7181026E+00   2.4561204E+00  
53   4.7627904E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1502237E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   2.7941954E+00   6.6931536E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   2.2127124E+00   2.2353123E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6023928E+00   3.4022494E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6075343E+00   2.6089156E+00   3.2094885E+00   4.6831886E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.7181026E+00   2.4561204E+00  
54   4.7627904E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1502237E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   2.7941954E+00   6.6931536E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.7079457E+00   2.1925147E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   7.1758410E+00   2.6023928E+00   3.4022494E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6075343E+00   2.6089156E+00   3.2094885E+00   4.6831886E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.7181026E+00   2.4561204E+00  
55   4.7627904E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1502237E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   1.6573127E+00   6.6931536E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.6411904E+00   2.1925147E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   2.2474828E+00   2.6023928E+00   3.4022494E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6075343E+00   2.6089156E+00   3.2094885E+00   4.6831886E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.7181026E+00   2.4561204E+00  
56   4.4475906E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1502237E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   1.2423537E+00   5.9464165E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.6411904E+00   2.1925147E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   2.2474828E+00   2.6023928E+00   3.4022494E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6075343E+00   2.6089156E+00   3.2094885E+00   3.5255119E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.7181026E+00   2.4561204E+00  
57   4.4475906E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1502237E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   1.2423537E+00   5.9464165E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.6411904E+00   2.1925147E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   2.2474828E+00   2.6023928E+00   3.4022494E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6075343E+00   2.6089156E+00   3.2094885E+00   3.5120974E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.7181026E+00   2.4561204E+00  
58   4.4475906E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1502237E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   1.2423537E+00   5.9464165E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.6411904E+00   2.1925147E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   2.2474828E+00   2.6023928E+00   3.4022494E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6075343E+00   2.6089156E+00   3.2094885E+00   2.9180650E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.7181026E+00   2.4561204E+00  
59   4.4475906E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1502237E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   1.2423537E+00   5.9464165E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.5819520E+00   2.1271255E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   2.2474828E+00   2.6023928E+00   3.4022494E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6075343E+00   2.6089156E+00   3.2094885E+00   2.4520347E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.7181026E+00   2.4561204E+00  
60   4.4475906E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1502237E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   1.2423537E+00   5.9464165E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.5819520E+00   2.1271255E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   1.5453945E+00   2.6023928E+00   3.4022494E+00   2.5357152E+00   3.0691759E+00   3.6186499E+00   2.6075343E+00   2.6089156E+00   3.2094885E+00   2.4520347E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.7181026E+00   2.4561204E+00  
61   4.4475906E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1115584E+00   1.7142299E+00   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   7.4983780E-01   5.9464165E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.5819520E+00   2.1271255E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.2244620E+00   2.5988021E+00   2.6435084E+00   9.3814595E-01   2.6023928E+00   3.2928490E+00   2.5357152E+00   3.0691759E+00   3.6062350E+00   1.9097271E+00   2.6089156E+00   3.2094885E+00   2.4520347E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.1831625E+00   2.4561204E+00  
62   4.4475906E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1115584E+00   9.0799051E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   7.4983780E-01   5.8995538E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.5819520E+00   2.1271255E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.1981628E+00   2.5988021E+00   2.6435084E+00   9.3814595E-01   2.6023928E+00   3.2202052E+00   2.5357152E+00   3.0691759E+00   3.6062350E+00   9.2705175E-01   2.6089156E+00   3.2094885E+00   2.3630827E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.1831625E+00   2.4561204E+00  
63   4.4475906E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1115584E+00   9.0799051E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   7.4983780E-01   5.8995538E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.5819520E+00   2.0972870E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.1981628E+00   2.5988021E+00   2.6435084E+00   9.3814595E-01   2.6023928E+00   3.1340082E+00   2.5357152E+00   3.0691759E+00   3.6062350E+00   9.2705175E-01   2.6089156E+00   3.2094885E+00   2.3630827E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.1831625E+00   2.4561204E+00  
64   4.4475906E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1115584E+00   6.8420348E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   7.4983780E-01   5.8995538E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.5819520E+00   1.8255397E+00   2.3998590E+00   3.0405051E+00   1.7808632E+00   3.1981628E+00   2.5988021E+00   2.6435084E+00   9.3814595E-01   2.6023928E+00   3.1340082E+00   2.5357152E+00   3.0691759E+00   3.6062350E+00   9.2705175E-01   2.6089156E+00   3.2094885E+00   1.2936283E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.1831625E+00   2.4561204E+00  
65   3.6262600E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1115584E+00   6.8420348E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   7.4983780E-01   5.8995538E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.5819520E+00   1.5583563E+00   2.3998590E+00   3.0405051E+00   6.3174981E-01   3.1981628E+00   2.5988021E+00   2.6435084E+00   9.1517070E-01   2.6023928E+00   3.1340082E+00   2.5357152E+00   2.9673026E+00   3.6062350E+00   9.2705175E-01   2.6089156E+00   3.2094885E+00   1.0150761E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   1.1831625E+00   2.4561204E+00  
66   3.6262600E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1115584E+00   6.8420348E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   7.4983780E-01   5.8995538E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.5204371E+00   1.5583563E+00   2.3998590E+00   3.0405051E+00   6.3174981E-01   3.1981628E+00   2.5988021E+00   2.6435084E+00   6.1137789E-01   2.6023928E+00   3.1340082E+00   2.5357152E+00   2.9673026E+00   3.6062350E+00   9.2705175E-01   2.6089156E+00   3.2094885E+00   1.0150761E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   9.8712743E-01   2.4561204E+00  
67   3.6262600E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1115584E+00   6.8420348E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   7.4983780E-01   5.8995538E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   1.0688746E+00   1.5583563E+00   2.3998590E+00   3.0405051E+00   4.4936652E-01   3.1981628E+00   2.5988021E+00   2.6435084E+00   4.7234760E-01   2.6023928E+00   3.1340082E+00   2.5357152E+00   2.9673026E+00   2.8610019E+00   5.1696321E-01   2.6089156E+00   3.2094885E+00   1.0150761E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
68   2.7750375E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   3.1115584E+00   6.8420348E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   7.4983780E-01   5.3274178E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   7.2774853E-01   1.5583563E+00   2.3998590E+00   3.0405051E+00   4.4936652E-01   3.1981628E+00   2.5988021E+00   2.6435084E+00   4.7234760E-01   2.6023928E+00   2.8302291E+00   2.5357152E+00   2.9673026E+00   2.8610019E+00   5.1696321E-01   2.6089156E+00   3.2094885E+00   1.0150761E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
